taxon;code_trait;Annee;surfacebalayee;Campagne;depth;Trait;Lat;Lon;biom1km;densite1km;site
Mollusca;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;10749.52971;187.4917972;GdL
Mollusca;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;37.11229252;37.11229252;GdL
Mollusca;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;57.77608301;19.25869434;GdL
Monodaeus couchii;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;18.55614626;18.55614626;GdL
Munida intermedia;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;320.8532129;96.25596386;GdL
Munida intermedia;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;257.808371;85.93612368;GdL
Munida iris;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;176.0036609;39.11192464;GdL
Munididae;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;508.9317523;18.84932416;GdL
Munididae;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;635.5369131;38.51738868;GdL
Nemertesia antennina;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;195.9458797;0;GdL
Nemertesia antennina;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;681.5647073;165.2278078;GdL
Nemertesia antennina;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;3347.961815;1334.660453;GdL
Nemertesia antennina;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;11436.28298;0;GdL
Nemertesia antennina;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;3329.995176;1175.292415;GdL
Nemertesia antennina;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;567.1229073;254.2275102;GdL
Nemertesia antennina;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;259.7860476;148.4491701;GdL
Nemertesia antennina;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;253.6525974;72.47217069;GdL
Nemertesia antennina;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;741.8385119;303.4793912;GdL
Nemertesia antennina;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;53.46850171;35.6456678;GdL
Nemertesia antennina;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;51.02223039;17.00741013;GdL
Nemertesia antennina;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;55.21607892;0;GdL
Nemertesia ramosa;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;773.938085;0;GdL
Nemertesia ramosa;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;1305.236609;0;GdL
Nemertesia ramosa;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;368.5114349;0;GdL
Nemertesia ramosa;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;9853.735566;0;GdL
Nemertesia ramosa;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;9068.950182;0;GdL
Nemertesia ramosa;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;34412.59585;0;GdL
Nemertesia ramosa;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;361.9418179;45.24272723;GdL
Nemertesia ramosa;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;16.03255249;32.06510499;GdL
Nemertesia ramosa;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;2140.480772;0;GdL
Nemertesia ramosa;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;1128.558364;233.4948339;GdL
Nemertesia ramosa;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;121.6752245;81.11681633;GdL
Nemertesia ramosa;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;39.11192464;19.55596232;GdL
Nemertesia ramosa;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;1683.952167;0;GdL
Nemertesia ramosa;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;1828.896566;0;GdL
Nemertesia ramosa;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;129.8930238;37.11229252;GdL
Nemertesia ramosa;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;28918.27219;0;GdL
Nemertesia ramosa;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;2733.152003;263.8905382;GdL
Nemertesia ramosa;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;3406.192022;543.5412801;GdL
Nemertesia ramosa;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;303.4793912;67.43986472;GdL
Nemertesia ramosa;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;20.96436059;0;GdL
Nemertesia ramosa;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;53.46850171;0;GdL
Nemertesia ramosa;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;2381.037418;0;GdL
Nemertesia ramosa;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;36.47232389;0;GdL
Nemertesia ramosa;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;441.7286314;0;GdL
Nuculidae;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;489.705173;195.8820692;GdL
Nudibranchia;MEDITS_2012_G102_36;2012;0.044448;MEDITS;40.5;G102;42.61833333;3.113916667;359.9712023;67.49460043;GdL
Nudibranchia;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;45694.41786;3055.318672;GdL
Nudibranchia;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;92.65642257;55.59385354;GdL
Nudibranchia;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;1133.909287;1133.909287;GdL
Nudibranchia;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;257.9580044;36.85114349;GdL
Nudibranchia;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;395.8358073;169.6439174;GdL
Ocnus planci;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;173646.7422;9137.188357;GdL
Ocnus planci;MEDITS_2012_G102_36;2012;0.044448;MEDITS;40.5;G102;42.61833333;3.113916667;136496.5803;4747.12023;GdL
Ocnus planci;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;136479.0343;3533.798927;GdL
Ocnus planci;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;55832.1954;2381.95464;GdL
Ocnus planci;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;26839.10774;830.5647841;GdL
Ocnus planci;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;115754.0352;5491.838625;GdL
Ocnus planci;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;1853.128451;92.65642257;GdL
Ocnus planci;MEDITS_2012_G302_29;2012;0.0548016;MEDITS;109.5;G302;42.61466667;3.57125;2007.240665;91.23821202;GdL
Ocnus planci;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;671886.2491;4193.664507;GdL
Ocnus planci;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;137652.2609;4377.562782;GdL
Ocnus planci;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;49564.788;1400.343453;GdL
Ocnus planci;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;98537.35566;25082.23599;GdL
Ocnus planci;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;77936.29062;2049.233935;GdL
Ocnus planci;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;94007.37334;5054.750641;GdL
Ocnus planci;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;1482.398133;85.93612368;GdL
Ocnus planci;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;12660.58078;516.3368995;GdL
Ocnus planci;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;20608.06225;1085.825454;GdL
Ocnus planci;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;75352.99672;2469.013084;GdL
Ocnus planci;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;21812.51835;917.3489024;GdL
Ocnus planci;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;27325.54865;905.9545701;GdL
Ocnus planci;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;97018.97645;6467.931763;GdL
Ocnus planci;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;272.4106396;19.45790283;GdL
Ocnus planci;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;143992.9496;6349.146182;GdL
Ocnus planci;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;131671.2187;3667.786226;GdL
Ocnus planci;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;315967.2831;7747.409063;GdL
Ocnus planci;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;15290.26452;668.0212653;GdL
Ocnus planci;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;30999.06364;1182.267874;GdL
Ocnus planci;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;20526.91401;1244.055394;GdL
Ocnus planci;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;253.6525974;18.11804267;GdL
Ocnus planci;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;49.80079681;16.6002656;GdL
Ocnus planci;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;2158.075671;101.1597971;GdL
Ocnus planci;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;72559.25944;3213.10622;GdL
Ocnus planci;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;43584.90566;1991.614256;GdL
Ocnus planci;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;21654.74319;748.5590239;GdL
Ocnus planci;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;3050.772862;116.6962297;GdL
Ocnus planci;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;5020.914707;190.4484889;GdL
Ocnus planci;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;12325.56438;770.3477735;GdL
Ocnus planci;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;165.6482368;36.81071928;GdL
Ophiothrix fragilis;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;89.99280058;17.99856012;GdL
Ophiothrix fragilis;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;60.24168966;20.08056322;GdL
Ophiothrix fragilis;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;221.1068609;184.2557175;GdL
Ophiothrix fragilis;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;24642.18347;24642.18347;GdL
Ophiothrix fragilis;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;1240.503034;691.4279207;GdL
Ophiothrix fragilis;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;125.7861635;41.92872117;GdL
Ophiothrix fragilis;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;1848.834656;1290.332521;GdL
Ophiothrix quinquemaculata;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;90.48545446;90.48545446;GdL
Ophiothrix quinquemaculata;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;808.4914704;808.4914704;GdL
Ophiothrix quinquemaculata;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;155.6632226;116.747417;GdL
Ophiothrix quinquemaculata;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;3435.172375;2724.447056;GdL
Ophiothrix quinquemaculata;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;346.0175685;69.20351369;GdL
Ophiothrix quinquemaculata;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;101.6053648;25.40134119;GdL
Ophiothrix quinquemaculata;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;19923.73563;7973.264119;GdL
Ophiothrix quinquemaculata;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;33.20053121;49.80079681;GdL
Ophiura ophiura;MEDITS_2012_G102_36;2012;0.044448;MEDITS;40.5;G102;42.61833333;3.113916667;1844.852412;359.9712023;GdL
Ophiura ophiura;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;1655.305813;464.973543;GdL
Ophiura ophiura;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;4147.886529;718.6932104;GdL
Ophiura ophiura;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;15237.91844;2436.519953;GdL
Ophiura ophiura;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;37.06256903;18.53128451;GdL
Ophiura ophiura;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;1474.04574;331.6602914;GdL
Ophiura ophiura;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;457.8075813;65.40108304;GdL
Ophiura ophiura;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;1684.91688;842.4584402;GdL
Ophiura ophiura;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;580.0688348;85.93612368;GdL
Ophiura ophiura;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;516.3368995;227.1882358;GdL
Ophiura ophiura;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;1635.320354;448.9114698;GdL
Ophiura ophiura;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;146.9115519;73.45577595;GdL
Ophiura ophiura;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;1616.982941;269.4971568;GdL
Ophiura ophiura;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;71.07253189;23.69084396;GdL
Ophiura ophiura;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;1107.256219;230.678379;GdL
Ophiura ophiura;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;2590.936801;863.6456005;GdL
Ophiura ophiura;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;129.8930238;18.55614626;GdL
Ophiura ophiura;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;591.1339368;141.8721448;GdL
Ophiura ophiura;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;2129.97363;376.9864831;GdL
Ophiura ophiura;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;549.0751135;284.7056144;GdL
Ophiura ophiura;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;53.46850171;17.8228339;GdL
Ophiura ophiura;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;1039.969494;173.328249;GdL
Ophiura ophiura;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;128.8375175;18.40535964;GdL
Ophiuroidea;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;18.53128451;18.53128451;GdL
Ophiuroidea;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;20.27920408;20.27920408;GdL
Ophiuroidea;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;23.64535747;23.64535747;GdL
Pagurus cuanensis;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;1077.988627;269.4971568;GdL
Pagurus cuanensis;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;781.7978508;1066.087978;GdL
Pagurus cuanensis;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;56.54797247;56.54797247;GdL
Pagurus cuanensis;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;122.0166919;142.3528072;GdL
Pagurus excavatus;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;166.7815606;18.53128451;GdL
Pagurus excavatus;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;240.6399096;16.04266064;GdL
Pagurus excavatus;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;23436.47465;187.4917972;GdL
Pagurus excavatus;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;11401.58881;566.8093864;GdL
Pagurus excavatus;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;656.0195449;90.48545446;GdL
Pagurus excavatus;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;160.3255249;48.09765748;GdL
Pagurus excavatus;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;6258.358068;244.626374;GdL
Pagurus excavatus;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;6047.858887;367.2788798;GdL
Pagurus excavatus;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;2529.527368;252.9527368;GdL
Pagurus excavatus;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;1255.61473;284.2901276;GdL
Pagurus excavatus;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;408.2352177;167.0053163;GdL
Pagurus excavatus;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;1915.273955;141.8721448;GdL
Pagurus excavatus;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;37.69864831;18.84932416;GdL
Pagurus excavatus;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;2772.060529;308.0067254;GdL
Pagurus excavatus;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;505.7989854;16.85996618;GdL
Pagurus excavatus;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;20.96436059;20.96436059;GdL
Pagurus excavatus;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;89.11416951;17.8228339;GdL
Pagurus excavatus;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;1800.456116;116.6962297;GdL
Pagurus excavatus;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;1073.436937;34.62699798;GdL
Pagurus excavatus;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;544.2371241;34.01482026;GdL
Pagurus excavatus;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;18.23616194;18.23616194;GdL
Pagurus prideaux;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;83780.98862;9438.414346;GdL
Pagurus prideaux;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;92.65642257;18.53128451;GdL
Pagurus prideaux;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;138102.9518;11141.10871;GdL
Pagurus prideaux;MEDITS_2013_G301_41;2013;0.0512904;MEDITS;110;G301;42.47708333;3.356666667;1384.27464;467.923822;GdL
Pagurus prideaux;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;90296.99698;9190.796811;GdL
Pagurus prideaux;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;8596.118174;1379.903181;GdL
Pagurus prideaux;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;609.2369948;112.2278675;GdL
Pagurus prideaux;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;1616.982941;269.4971568;GdL
Pagurus prideaux;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;99075.10945;21132.23281;GdL
Pagurus prideaux;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;62652.24773;8535.100022;GdL
Pagurus prideaux;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;6553.546027;685.8362122;GdL
Pagurus prideaux;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;591.1339368;141.8721448;GdL
Pagurus prideaux;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;2356.16552;697.4249938;GdL
Pagurus prideaux;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;180035.6289;15496.11987;GdL
Pagurus prideaux;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;545.0733753;62.89308176;GdL
Pagurus prideaux;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;712.9133561;71.29133561;GdL
Pagurus prideaux;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;1097.745577;558.5021358;GdL
Palinurus elephas;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;885.4906581;19.24979691;GdL
Palinurus elephas;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;33171.5509;69.20351369;GdL
Parastichopus regalis;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;28352.86531;92.65642257;GdL
Parastichopus regalis;MEDITS_2012_G302_29;2012;0.0548016;MEDITS;109.5;G302;42.61466667;3.57125;55107.88006;291.9622785;GdL
Parastichopus regalis;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;3850.238554;16.04266064;GdL
Parastichopus regalis;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;419709.1321;842.4584402;GdL
Parastichopus regalis;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;157800.2071;580.0688348;GdL
Parastichopus regalis;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;5715.088159;16.32882331;GdL
Parastichopus regalis;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;1916.23993;20.38553117;GdL
Parastichopus regalis;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;482399.9107;0;GdL
Parastichopus regalis;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;30159.74938;77.83161131;GdL
Parastichopus regalis;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;8604.303536;46.1356758;GdL
Parastichopus regalis;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;124028.553;546.6304006;GdL
Parastichopus regalis;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;25002.89889;54.35412801;GdL
Parastichopus regalis;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;41168.6587;132.8021248;GdL
Parastichopus regalis;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;3802.853564;20.33611531;GdL
Parastichopus regalis;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;134233.0995;442.9499698;GdL
Parastichopus regalis;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;4353.896993;17.00741013;GdL
Parastichopus regalis;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;115617.2667;255.3062672;GdL
Pecten jacobaeus;MEDITS_2012_G302_29;2012;0.0548016;MEDITS;109.5;G302;42.61466667;3.57125;1368.57318;18.2476424;GdL
Pecten jacobaeus;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;1575.528408;17.31349899;GdL
Pectinida;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;1137.16051;284.2901276;GdL
